rho,f_eff,f_obs_mean,f_obs_std,attn_A_mean,attn_A_std,diversity_mean,diversity_std
1.0,0.16428571428571428,0.1403225806451613,0.010637827385703968,0.16743796504162864,0.003988475969759235,0.6895053763440859,0.0023318711041933667
2.0,0.2822085889570552,0.1703225806451613,0.004205937035614616,0.2887685878494867,0.00151215189669076,0.6891182795698925,0.0042818117000690365
5.0,0.4956896551724138,0.21580645161290324,0.002102968517807311,0.5082793381979211,0.0018034309665070933,0.6862580645161289,0.0032582596910913993
10.0,0.6628242074927954,0.2638709677419355,0.003713182075232697,0.6697403872078367,0.003483260781970056,0.6706881720430108,0.004408995524018266
20.0,0.7972270363951474,0.2787096774193548,0.011540996012902146,0.7976573034535346,0.0031764647946179547,0.6647096774193549,0.002887652376406305
50.0,0.9076558800315706,0.30709677419354836,0.012883048740461844,0.9132117293136549,0.0016825137262251458,0.6506021505376344,0.006972519270248396
100.0,0.9515928837401738,0.2932258064516129,0.006390842824567391,0.9554015531362836,0.0008987970542159648,0.6483440860215055,0.0022690465154462797
500.0,0.9899285529826978,0.302258064516129,0.004357824543905254,0.9897088617207823,0.001018714202944298,0.6354193548387097,0.004844441050085713
