ρ,f_eff,K_eff,β_star,p1_kr_mean,p1_kr_std,diversity_mean,diversity_std,novelty_mean,novelty_std,valid_mean,valid_std,kl_mean,kl_std,loop_ent_mean,loop_ent_std,n_generated
1.0,0.32323232323232326,99.0,3.8483348970335034,0.41161290322580646,0.006469509228598432,0.5563396226415094,0.0017403551030339723,0.42025157232704374,0.0002888471296444077,1.0,0.0,0.006892319203857728,7.105805257168275e-5,1.6755500986899885,0.002297931520044718,930
2.0,0.48854961832061067,88.0051282051282,4.57890931841707,0.4559139784946237,0.005043457806261745,0.5466415094339623,0.0028274200294232965,0.4157638466220326,0.0002814858374013305,1.0,0.0,0.008294941640864828,0.0002176795892362133,1.6440685003360194,0.0038865046439416867,930
5.0,0.7048458149779736,59.43367935409458,4.57890931841707,0.5055913978494624,0.0030791013039303916,0.5484226415094339,0.002777420015725425,0.41662811929397414,0.00038402949918070256,1.0,0.0,0.008843728178288816,0.00022853488346992522,1.6341279160761153,0.005005938230116396,930
10.0,0.8268733850129198,45.84297520661157,5.448177226584068,0.5483870967741935,0.0038016493612180176,0.5411471698113207,0.0018601132653455839,0.4117711503347534,0.0007644330810686772,1.0,0.0,0.010806058599540421,0.00019162736499977627,1.6080564473643524,0.002015276754014515,930
20.0,0.9052333804809052,38.8473614673195,5.448177226584068,0.5705376344086022,0.0062974410599339024,0.5418188679245282,0.0032194451914406568,0.412769324406573,0.00015018669525930644,1.0,0.0,0.011073045131995191,0.0001855107447643234,1.6083410298272889,0.00232248687449392,930
50.0,0.9598080383923215,34.707045349519774,6.482468428208699,0.5686021505376344,0.0127091133910472,0.5318867924528301,0.005603360635315045,0.4061391763035096,0.0004352729404680821,1.0,0.0,0.012509904430524493,0.0001413636458546517,1.5844532264710889,0.0012405924512567568,930
100.0,0.9794918885827977,33.347046087225486,7.713111225104184,0.5729032258064517,0.005289623172580145,0.5240679245283019,0.0017369561686850826,0.397431527693244,0.0005719658653306864,1.0,0.0,0.014758594948956191,0.0003391010568539778,1.552123051332939,0.0016182466540613594,930
500.0,0.9958299620339827,32.268290878063894,9.17738133701449,0.5812903225806452,0.00524572512587118,0.5123396226415093,0.00245108791532911,0.38743355650233313,0.00045288363264673703,1.0,0.0,0.017581133657708747,0.00037542339504009146,1.5170064682812827,0.0020586557082863627,930
